0,0,0,0,0,0,0,0
0,0.0193182,0.0343903,0.0422303,0.0416009,0.0329575,0.0181474,0
0,0.0428825,0.0760126,0.0929301,0.0912159,0.0720815,0.0396322,0
0,0.0761993,0.133848,0.162262,0.158251,0.124521,0.0682997,0
0,0.128067,0.220917,0.264018,0.255006,0.19945,0.109046,0
0,0.215153,0.357734,0.417887,0.398305,0.309228,0.168434,0
0,0.374809,0.576979,0.651491,0.6111,0.470724,0.25546,0
0,0.707107,0.92388,1,0.92388,0.707107,0.382683,1.22465e-16
