0.0107738,0.0202481,0.0272802,0.0310219,0.0310219,0.0272802,0.0202481,0.0107738
0.0228471,0.0429384,0.0578508,0.0657855,0.0657855,0.0578508,0.0429384,0.0228471
0.037676,0.0708078,0.095399,0.108484,0.108484,0.095399,0.0708078,0.037676
0.0570493,0.107218,0.144454,0.164267,0.164267,0.144454,0.107218,0.0570493
0.0833035,0.156559,0.210932,0.239863,0.239863,0.210932,0.156559,0.0833035
0.119605,0.224785,0.302851,0.34439,0.34439,0.302851,0.224785,0.119605
0.170333,0.320122,0.431299,0.490455,0.490455,0.431299,0.320122,0.170333
0.241606,0.454071,0.611768,0.695677,0.695677,0.611768,0.454071,0.241606
